Name,Team,date,2타,3타,ERA,K/BB,OPS,WHIP,고사,볼넷,사구,삼진,선발,세이브,승,실점,안타,완봉,완투,이닝,자책,출장,타수,타율,타자,투구,패,홀드,홈런
고영표,kt,2015년 09월 27일,0,0,9,2,0.833,2,0,1,0,2,0,0,0,1,1,0,0,1,1,1,3,0.333,4,16,0,0,0
고영표,kt,2015년 09월 28일,0,0,9,,0.5,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,4,0.25,4,15,0,0,0
고영표,kt,2015년 10월 02일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,17,0,0,0
고영표,kt,2015년 10월 05일,1,0,0,,0.9,1,0,0,1,3,0,0,0,0,1,0,0,1,0,1,4,0.25,5,23,0,0,0
고영표,kt,2016년 04월 05일,0,0,0,0,0.333,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,4,0,6,20,0,0,0
고영표,kt,2016년 04월 10일,0,1,3,2,0.744,1,0,1,0,2,0,0,0,1,2,0,0,3,1,1,9,0.222,10,30,0,1,0
고영표,kt,2016년 04월 14일,0,0,4.5,,0.952,0.5,0,0,1,2,0,0,0,1,1,0,0,2,1,1,6,0.167,7,25,0,1,1
고영표,kt,2016년 04월 15일,0,0,0,,0.333,0.6,0,0,0,2,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,23,0,0,0
고영표,kt,2016년 04월 17일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,10,0,0,0
고영표,kt,2016년 04월 19일,0,0,0,,0.286,0.5,0,0,0,1,0,0,0,0,1,0,0,2,0,1,7,0.143,7,25,0,0,0
고영표,kt,2016년 04월 20일,1,0,10.8,,1.143,1.2,0,0,0,2,0,0,0,2,2,0,0,1.2,2,1,7,0.286,7,29,1,0,1
고영표,kt,2016년 04월 23일,0,0,0,,0.25,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0
고영표,kt,2016년 04월 27일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,17,0,0,0
고영표,kt,2016년 05월 08일,0,0,0,1,0.25,1,0,3,0,3,0,0,1,0,0,0,0,3,0,1,9,0,12,52,0,0,0
고영표,kt,2016년 05월 12일,2,0,3.38,,0.909,1.5,0,0,0,6,0,0,0,1,4,0,0,2.2,1,1,11,0.364,11,39,0,0,0
고영표,kt,2016년 05월 15일,0,0,0,,0.347,0.43,0,0,1,3,0,0,0,0,1,0,0,2.1,0,1,8,0.125,9,38,0,0,0
고영표,kt,2016년 05월 28일,0,0,18,,0.8,2,0,0,0,2,0,0,0,2,2,0,0,1,2,1,5,0.4,5,21,0,0,0
고영표,kt,2016년 05월 31일,1,0,36,,1.75,5,0,0,0,1,0,0,0,4,5,0,0,1,4,1,8,0.625,8,34,0,0,1
고영표,kt,2016년 06월 12일,0,1,4.5,2,0.956,2,0,1,0,2,0,0,0,1,3,0,0,2,1,1,9,0.333,10,41,0,0,0
고영표,kt,2016년 08월 05일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,17,0,0,0
고영표,kt,2016년 08월 07일,0,1,18,,1.5,2,0,0,1,1,0,0,0,2,2,0,0,1,2,1,4,0.5,6,27,0,0,0
고영표,kt,2016년 08월 10일,0,0,0,,0.4,0.75,0,0,0,1,0,0,0,0,1,0,0,1.1,0,1,5,0.2,5,13,0,0,0
고영표,kt,2016년 08월 12일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0
고영표,kt,2016년 08월 13일,0,0,0,4,0.583,1.13,0,1,0,4,0,0,0,0,2,0,0,2.2,0,1,8,0.25,10,43,0,0,0
고영표,kt,2016년 08월 16일,0,0,0,4,0.282,0.67,0,1,0,4,0,0,1,0,1,0,0,3,0,1,10,0.1,11,44,0,0,0
고영표,kt,2016년 08월 20일,0,1,0,,0.889,1.5,0,0,0,3,0,0,0,1,3,0,0,2,0,1,9,0.333,9,39,0,0,0
고영표,kt,2016년 08월 25일,0,0,6.75,,0.857,2.25,0,0,0,3,0,0,0,1,3,0,0,1.1,1,1,7,0.429,7,28,1,0,0
고영표,kt,2016년 08월 26일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0
고영표,kt,2016년 08월 30일,0,0,9,,0.8,2,0,0,0,1,0,0,0,1,2,0,0,1,1,1,5,0.4,5,23,0,0,0
고영표,kt,2016년 09월 06일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0
고영표,kt,2016년 09월 07일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,19,0,0,0
고영표,kt,2016년 09월 16일,0,0,10.8,,1,1.2,0,0,0,1,0,0,0,2,2,0,0,1.2,2,1,7,0.286,7,22,0,0,1
고영표,kt,2016년 09월 18일,0,0,2.7,3,0.747,1.2,0,1,0,3,0,0,0,1,3,0,0,3.1,1,1,13,0.231,14,49,0,0,1
고영표,kt,2016년 09월 20일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,12,0,0,0
고영표,kt,2017년 03월 31일,0,0,0,,0.333,0.6,0,0,0,2,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,30,0,1,0
고영표,kt,2017년 04월 06일,0,0,1.5,,0.598,0.83,0,0,1,6,1,0,1,1,5,0,0,6,1,1,23,0.217,24,90,0,0,1
고영표,kt,2017년 04월 12일,0,0,4.76,3,0.525,1.24,0,2,1,6,1,0,0,4,5,0,0,5.2,3,1,23,0.217,26,100,1,0,0
고영표,kt,2017년 04월 18일,2,0,6.75,,0.875,1.5,0,0,0,6,1,0,0,4,8,0,0,5.1,4,1,24,0.333,24,108,1,0,1
고영표,kt,2017년 04월 23일,3,0,13.5,2,1.163,2.5,0,3,1,6,1,0,0,6,7,0,0,4,6,1,19,0.368,23,82,1,0,1
고영표,kt,2017년 04월 29일,0,0,0,,0.436,0.67,0,0,2,6,1,0,1,0,6,1,1,9,0,1,31,0.194,33,113,0,0,0
고영표,kt,2017년 05월 07일,0,0,0,6,0.36,0.67,0,1,1,6,1,0,1,0,3,0,0,6,0,1,21,0.143,23,80,0,0,0
고영표,kt,2017년 05월 13일,1,0,2.7,6,0.596,0.9,0,1,1,6,1,0,1,2,5,0,0,6.2,2,1,26,0.192,28,93,0,0,1
고영표,kt,2017년 05월 19일,1,0,4.5,,0.594,1.13,0,0,0,6,1,0,0,4,9,0,0,8,4,1,32,0.281,32,103,1,0,0
고영표,kt,2017년 05월 26일,0,0,4.26,6,0.655,0.95,0,1,1,6,1,0,0,3,5,0,0,6.1,3,1,22,0.227,25,81,0,0,1
고영표,kt,2017년 06월 01일,4,0,9,,1.12,1.5,0,0,0,6,1,0,0,6,9,0,0,6,6,1,25,0.36,25,101,1,0,2
고영표,kt,2017년 06월 08일,1,0,6.14,3,0.653,1.09,0,1,2,3,1,0,0,5,7,0,0,7.1,5,1,26,0.269,30,85,1,0,0
고영표,kt,2017년 06월 14일,2,0,22.5,,1.615,4,0,0,0,4,1,0,0,5,8,0,0,2,5,1,13,0.615,13,52,0,0,1
고영표,kt,2017년 06월 20일,1,0,12.6,,1,2,0,0,0,3,1,0,0,7,10,0,0,5,7,1,24,0.417,25,93,1,0,1
고영표,kt,2017년 06월 28일,0,0,4.05,2.5,0.583,1.2,0,2,1,5,1,0,0,3,6,0,0,6.2,3,1,24,0.25,27,89,0,0,0
고영표,kt,2017년 07월 05일,2,1,2.84,3,0.829,1.26,0,1,2,3,1,0,0,2,7,0,0,6.1,2,1,24,0.292,27,92,1,0,0
고영표,kt,2017년 07월 12일,3,0,10.8,,1.208,2.2,0,0,2,4,1,0,0,6,11,0,0,5,6,1,21,0.524,24,75,1,0,0
고영표,kt,2017년 07월 19일,1,0,1.59,2,0.638,1.24,0,1,1,2,1,0,0,4,6,0,0,5.2,1,1,22,0.273,26,97,1,0,0
고영표,kt,2017년 07월 25일,1,0,3,5,0.879,1.83,0,1,0,5,1,0,0,2,10,0,0,6,2,1,28,0.357,29,93,0,0,1
고영표,kt,2017년 07월 30일,2,0,6.75,,0.821,1.35,0,0,0,3,1,0,0,5,9,0,0,6.2,5,1,28,0.321,29,111,1,0,1
고영표,kt,2017년 08월 06일,2,0,2.57,,0.629,1,0,0,0,7,1,0,1,2,7,0,0,7,2,1,25,0.28,27,107,0,0,0
고영표,kt,2017년 08월 13일,1,0,4.5,9,0.641,1,0,1,0,9,1,0,1,3,5,0,0,6,3,1,23,0.217,24,87,0,0,1
고영표,kt,2017년 08월 20일,0,0,1.69,6,0.714,1.13,0,1,2,6,1,0,1,1,5,0,1,5.1,1,1,21,0.238,24,90,0,0,1
고영표,kt,2017년 08월 29일,1,0,15,,0.971,2.33,0,0,0,4,1,0,0,5,7,0,0,3,5,1,15,0.467,16,52,1,0,0
고영표,kt,2017년 09월 03일,4,0,7.2,,1,1.8,0,0,0,5,1,0,1,4,9,0,0,5,4,1,22,0.409,22,82,0,0,0
고우석,LG,2017년 04월 16일,0,0,9,,0.5,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,0.25,4,21,0,1,0
고우석,LG,2017년 04월 19일,0,0,0,1,0.533,1.2,0,1,0,1,0,0,0,0,1,0,0,1.2,0,1,5,0.2,6,24,0,0,0
고우석,LG,2017년 04월 26일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.1,0,1,4,0,4,24,0,0,0
고우석,LG,2017년 04월 29일,0,0,0,1,0.9,3,0,1,0,1,0,0,0,0,2,0,0,1,0,1,5,0.4,6,21,0,0,0
고우석,LG,2017년 05월 03일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,0,0
고우석,LG,2017년 07월 11일,0,0,0,,1,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1,4,0.5,4,18,0,0,0
고우석,LG,2017년 07월 13일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,22,0,0,0
고우석,LG,2017년 07월 25일,0,0,0,,0.25,0.5,0,0,0,2,0,0,0,0,1,0,0,2,0,1,8,0.125,8,30,0,0,0
고우석,LG,2017년 07월 29일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0
고우석,LG,2017년 08월 04일,1,0,8.1,0.67,1,2.7,0,3,0,2,0,0,0,3,6,0,0,3.1,3,1,14,0.429,18,73,0,0,0
고우석,LG,2017년 09월 02일,0,0,9,1,0.733,2,0,1,0,1,0,0,0,1,1,0,0,1,1,1,3,0.333,5,20,0,0,0
고우석,LG,2017년 09월 03일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,12,0,0,0
고우석,LG,2017년 09월 21일,0,1,6.75,0,0.933,1.5,0,1,0,0,0,0,0,1,1,0,0,1.1,1,1,5,0.2,6,21,0,0,0
고우석,LG,2017년 09월 26일,0,0,0,0,0.4,0.75,0,1,1,0,0,0,0,0,0,0,0,1.1,0,1,3,0,5,14,0,0,0
고우석,LG,2017년 10월 01일,1,0,4.5,0,0.944,2,0,1,0,0,0,0,0,1,3,0,0,2,1,1,8,0.375,9,41,0,0,0
고우석,LG,2017년 10월 03일,1,0,0,,0.6,0.75,0,0,0,1,0,0,0,0,1,0,0,1.1,0,1,5,0.2,5,16,0,0,0
고원준,롯데,2016년 04월 06일,0,0,0,,0.25,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,10,0,0,0
고원준,롯데,2016년 04월 23일,0,0,18,,1.294,2.67,0,0,0,1,1,0,0,6,8,0,0,3,6,1,17,0.471,17,55,1,0,2
고원준,롯데,2016년 04월 29일,1,0,0,1.67,0.644,1.4,0,3,0,5,1,0,0,0,4,0,0,5,0,1,17,0.235,20,83,0,0,0
고원준,두산,2016년 06월 03일,0,0,1.8,2,0.503,1,0,2,1,4,1,0,1,1,3,0,0,5,1,1,16,0.188,19,76,0,0,0
고원준,두산,2016년 06월 08일,0,0,0,,0.667,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,0.333,3,13,0,0,0
고원준,두산,2016년 06월 11일,0,0,20.25,1.5,0.629,2.25,0,2,0,3,0,0,0,3,1,0,0,1.1,3,1,5,0.2,7,30,0,0,0
고원준,두산,2016년 06월 21일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0
고원준,두산,2016년 06월 23일,1,0,9,2,1.1,3,0,1,0,2,0,0,0,1,2,0,0,1,1,1,5,0.4,6,24,0,0,0
고원준,두산,2016년 06월 24일,0,0,0,,0.65,0.75,0,0,1,2,0,0,0,0,1,0,0,1.1,0,1,4,0.25,5,27,0,0,0
고원준,두산,2016년 06월 28일,0,0,0,1,0.65,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,5,24,0,0,0
고원준,두산,2016년 06월 29일,0,0,18,0,1,3,0,1,0,0,0,0,0,2,2,0,0,1,2,1,4,0.5,6,25,0,0,0
고원준,두산,2016년 07월 08일,1,0,9,2,0.955,2.5,0,1,0,2,0,0,0,2,4,0,0,2,2,1,10,0.4,11,42,0,0,0
고원준,두산,2017년 04월 02일,1,0,4.15,1,0.742,2.08,0,4,0,4,1,0,0,2,5,0,0,4.1,2,1,18,0.278,22,84,0,0,0
고원준,두산,2017년 04월 09일,0,0,45,0,1.35,6,0,3,0,0,1,0,0,5,3,0,0,1,5,1,5,0.6,8,37,1,0,0
고원준,두산,2017년 09월 05일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,2,0,0,2,0,1,8,0.25,8,28,0,0,0
고원준,두산,2017년 09월 12일,1,0,18,,1.167,3,0,0,0,1,0,0,0,2,3,0,0,1,2,1,6,0.5,6,26,0,0,0
고원준,두산,2017년 09월 16일,0,0,18,0,1.292,5,0,1,0,0,1,0,0,2,4,0,0,1,2,1,6,0.667,8,24,0,0,0
고창성,NC,2015년 04월 25일,0,0,0,,0.25,0.43,0,0,0,1,0,0,0,0,1,0,0,2.1,0,1,8,0.125,8,38,0,0,0
고창성,NC,2015년 04월 30일,1,0,0,1,0.523,1.13,0,1,0,1,0,0,0,0,2,0,0,2.2,0,1,11,0.182,12,38,0,0,0
고창성,NC,2015년 05월 02일,0,0,9,,1.25,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,4,0.25,4,15,0,0,1
고창성,NC,2015년 05월 16일,1,0,10.13,0,0.883,2.25,0,2,1,0,0,0,0,3,4,0,0,2.2,3,1,12,0.333,15,49,0,0,0
고효준,SK,2015년 03월 28일,0,0,3.86,0,0.657,2.14,0,2,0,0,0,0,0,1,3,0,0,2.1,1,1,11,0.273,13,62,0,0,0
고효준,SK,2015년 04월 01일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,15,0,0,0
고효준,SK,2015년 04월 03일,3,0,21.6,0.8,1.528,3.9,0,5,1,4,0,0,0,8,8,0,0,3.1,8,1,18,0.444,24,83,0,0,2
고효준,SK,2015년 04월 09일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0
고효준,SK,2015년 04월 17일,0,0,0,,0.286,0.43,0,0,0,1,0,0,0,0,1,0,0,2.1,0,1,7,0.143,7,24,0,0,0
고효준,SK,2015년 04월 24일,1,0,0,1,1.167,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,3,0.333,4,17,0,0,0
고효준,SK,2015년 04월 28일,1,0,21.6,0,1.546,3.6,0,1,0,0,0,0,0,4,5,0,0,1.2,4,1,9,0.556,11,41,1,0,1
고효준,SK,2015년 05월 13일,1,0,0,,0.333,0.5,0,0,0,2,0,0,0,0,2,0,0,4,0,1,15,0.133,15,53,0,0,0
고효준,SK,2015년 05월 21일,2,0,9,3,0.986,1.6,0,1,0,3,1,0,0,7,7,0,0,5,5,1,23,0.304,25,102,1,0,2
고효준,SK,2015년 06월 04일,0,0,0,3,0.473,1,0,1,0,3,0,0,0,0,2,0,0,3,0,1,10,0.2,11,44,0,0,0
고효준,SK,2015년 06월 09일,0,0,9,1.67,0.7,2,0,3,0,5,0,0,0,3,3,0,0,3,3,1,10,0.3,15,67,0,0,0
고효준,SK,2015년 06월 23일,0,0,13.5,1,0.542,1,0,1,1,1,0,0,0,3,1,0,0,2,3,1,6,0.167,8,30,0,0,0
고효준,SK,2015년 06월 26일,0,0,18,0,1.5,3,0,2,0,0,0,0,0,2,1,0,0,1,2,1,4,0.25,6,30,0,0,1
고효준,SK,2015년 07월 04일,0,0,0,3,0.2,0.75,0,1,0,3,0,0,0,0,0,0,0,1.1,0,1,4,0,5,29,0,0,0
고효준,SK,2015년 07월 22일,0,0,0,1,0.473,1,0,1,0,1,0,0,0,0,2,0,0,3,0,1,10,0.2,11,42,0,0,0
고효준,SK,2015년 08월 06일,0,0,18,1,1.625,5,0,1,0,1,0,0,0,2,4,0,0,1,2,1,7,0.571,8,34,0,0,1
고효준,SK,2015년 09월 01일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,17,0,0,0
고효준,SK,2015년 09월 03일,0,0,0,0,0.4,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,5,25,0,0,0
고효준,SK,2015년 09월 05일,0,0,0,,0.452,0.6,0,0,1,5,0,0,0,0,1,0,0,1.2,0,1,6,0.167,7,32,0,0,0
고효준,SK,2015년 09월 08일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,14,0,0,0
고효준,SK,2015년 09월 12일,1,0,13.5,0.33,1.289,3.75,0,3,0,1,1,0,0,4,7,0,0,2.2,4,1,15,0.467,18,62,1,0,1
고효준,SK,2015년 09월 17일,1,0,16.2,0.5,1.303,4.2,0,2,0,1,0,0,0,3,5,0,0,1.2,3,1,9,0.556,11,44,0,0,0
고효준,SK,2015년 09월 23일,2,0,0,2.5,1.083,3,0,2,0,5,0,0,0,0,5,0,0,2.1,0,1,12,0.417,14,55,0,0,0
고효준,SK,2015년 09월 28일,0,0,0,1,0.333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,3,15,0,0,0
고효준,SK,2016년 04월 06일,1,0,22.5,,1.231,3,0,0,0,2,0,0,0,5,6,0,0,2,5,1,13,0.462,13,48,0,0,1
고효준,SK,2016년 05월 14일,1,0,6.75,1,1,2.25,0,1,1,1,0,0,0,3,5,0,0,2.2,2,1,12,0.417,14,52,0,0,0
고효준,SK,2016년 07월 23일,3,0,6.75,0,0.857,1.88,0,2,0,0,0,0,0,2,3,0,0,2.2,2,1,12,0.25,14,51,0,0,0
고효준,SK,2016년 07월 28일,1,0,9,3,0.9,2,0,1,0,3,0,0,0,2,3,0,0,2,2,1,8,0.375,10,47,0,0,0
고효준,KIA,2016년 08월 02일,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,18,0,0,0
고효준,KIA,2016년 08월 07일,1,1,9,2,1.5,3,0,1,0,2,0,0,0,1,2,0,0,1,1,1,5,0.4,6,23,0,0,0
고효준,KIA,2016년 08월 12일,0,0,0,4,0.311,0.75,0,1,0,4,0,0,0,0,1,0,0,2.2,0,1,9,0.111,10,48,0,0,0
고효준,KIA,2016년 08월 14일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,4,16,0,0,0
고효준,KIA,2016년 08월 18일,1,0,1.8,2.33,0.451,1,0,3,0,7,1,0,0,1,2,0,0,5,1,1,16,0.125,19,76,0,0,0
고효준,KIA,2016년 08월 21일,0,0,0,0.5,0.333,1.5,0,2,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,6,23,0,1,0
고효준,KIA,2016년 08월 24일,1,0,3.38,1,0.739,1.31,0,3,0,3,1,0,0,3,4,0,0,5.1,2,1,19,0.211,22,97,0,0,1
고효준,KIA,2016년 08월 30일,0,0,13.5,1.67,1.387,2.7,0,3,0,5,1,0,0,7,6,0,0,3.1,5,1,14,0.429,19,76,1,0,2
고효준,KIA,2016년 09월 08일,0,0,4.76,4,0.798,1.41,0,2,0,8,1,0,0,3,6,0,0,5.2,3,1,20,0.3,23,97,0,0,1
고효준,KIA,2016년 09월 18일,0,0,2.08,2,0.723,1.85,1,3,1,6,1,0,0,1,5,0,0,4.1,1,1,17,0.294,22,89,0,0,0
고효준,KIA,2016년 10월 06일,1,0,13.5,5,1.051,1.88,0,1,0,5,1,0,0,4,4,0,0,2.2,4,1,12,0.333,13,55,1,0,1
고효준,KIA,2017년 04월 02일,0,0,13.5,2,0.9,2.5,0,1,1,2,0,0,0,3,4,0,0,2,3,1,10,0.4,12,41,0,0,0
고효준,KIA,2017년 04월 19일,3,0,5.79,1.5,0.955,1.93,0,2,0,3,1,0,0,3,7,0,0,4.2,3,1,19,0.368,22,92,1,0,0
고효준,KIA,2017년 04월 25일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,0,0
고효준,KIA,2017년 04월 27일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0
고효준,KIA,2017년 05월 12일,0,0,9,0,0.4,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,0,5,15,0,0,0
고효준,KIA,2017년 05월 17일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0
고효준,KIA,2017년 05월 21일,0,0,0,2,0.452,1,0,1,0,2,0,0,0,0,1,0,0,2,0,1,6,0.167,7,27,0,0,0
고효준,KIA,2017년 05월 24일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0
고효준,KIA,2017년 05월 27일,1,0,9,0,0.9,2,0,1,0,0,0,0,0,1,1,0,0,1,1,1,4,0.25,5,21,0,0,0
고효준,KIA,2017년 05월 28일,0,0,0,,0.5,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,4,0.25,4,12,0,0,0
고효준,KIA,2017년 06월 01일,0,0,0,1,0.4,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,3,0,5,23,0,0,0
고효준,KIA,2017년 06월 02일,0,0,0,3,0.583,1.39,0,2,0,6,0,0,0,0,4,0,0,4.1,0,1,16,0.25,19,90,0,0,0
고효준,KIA,2017년 06월 13일,0,0,0,2,0.143,0.5,0,1,0,2,0,0,0,0,0,0,0,2,0,1,6,0,7,31,0,1,0
고효준,KIA,2017년 06월 17일,0,0,0,,0.667,1.5,0,0,0,1,0,0,1,0,2,0,0,1.1,0,1,6,0.333,6,28,0,0,0
고효준,KIA,2017년 06월 21일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,12,0,0,0
고효준,KIA,2017년 06월 24일,1,0,6.75,1,0.733,1.5,0,1,0,1,0,0,0,1,1,0,0,1.1,1,1,5,0.2,6,28,0,0,0
고효준,KIA,2017년 06월 27일,0,0,0,1,0.2,0.75,0,1,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,5,20,0,0,0
고효준,KIA,2017년 07월 20일,0,0,0,1,0.971,3,0,2,0,2,0,0,0,0,2,0,0,1.1,0,1,5,0.4,7,33,0,0,0
고효준,KIA,2017년 08월 31일,1,0,0,,0.429,0.5,0,0,0,1,0,0,0,0,1,0,0,2,0,1,7,0.143,7,23,0,0,0
고효준,KIA,2017년 09월 01일,0,0,0,,0.667,1.5,0,0,0,1,0,0,0,0,2,0,0,1.1,0,1,6,0.333,6,21,0,1,0
고효준,KIA,2017년 09월 09일,0,0,0,2,0.452,1,0,1,0,2,0,0,1,0,1,0,0,2,0,1,6,0.167,7,31,0,0,0
곽정철,KIA,2016년 04월 02일,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1,0,1,4,0,4,18,0,0,0
곽정철,KIA,2016년 04월 05일,0,0,0,,0.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0
곽정철,KIA,2016년 05월 19일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0
곽정철,KIA,2016년 05월 21일,0,0,5.4,,1.125,1.8,0,0,0,1,0,0,0,1,3,0,0,1.2,1,1,8,0.375,8,20,0,0,1
곽정철,KIA,2016년 05월 27일,0,0,36,0,1.657,6,0,2,0,0,0,0,0,4,4,0,0,1,4,1,5,0.8,8,37,0,0,0
곽정철,KIA,2016년 06월 22일,2,0,18,0.5,1.238,4,0,2,0,1,0,0,0,4,6,0,0,2,4,1,12,0.5,14,53,0,0,0
곽정철,KIA,2016년 06월 25일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,2,8,0,0,0
곽정철,KIA,2016년 06월 26일,0,0,0,,0.333,0.6,0,0,0,2,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,19,0,0,0
곽정철,KIA,2016년 06월 30일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,6,0,6,20,0,0,0
곽정철,KIA,2016년 07월 02일,0,0,0,0,0.286,1.2,0,2,0,0,0,0,0,0,0,0,0,1.2,0,1,5,0,7,31,0,0,0
곽정철,KIA,2016년 07월 08일,0,1,0,,1,1.5,0,0,0,0,0,0,0,0,2,0,0,1.1,0,1,6,0.333,6,24,0,0,0
곽정철,KIA,2016년 08월 06일,2,0,20.25,0.33,1.222,3.75,0,3,0,1,0,0,0,3,2,0,0,1.1,3,1,6,0.333,9,45,0,0,0
곽정철,KIA,2016년 08월 09일,0,0,9,,1.1,2,0,0,1,0,0,0,0,1,2,0,0,1,1,1,4,0.5,5,10,0,0,0
곽정철,KIA,2016년 08월 16일,1,0,0,,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,0.333,4,12,0,0,0
곽정철,KIA,2016년 08월 23일,2,0,3,2,0.614,1,0,1,0,2,0,0,0,1,2,0,0,3,1,1,11,0.182,12,49,0,0,0
곽정철,KIA,2016년 08월 28일,0,0,18,0,1.571,4,0,2,0,0,0,0,0,2,2,0,0,1,2,1,5,0.4,7,30,0,0,1
구본범,한화,2015년 05월 16일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0
구승민,롯데,2015년 05월 21일,0,0,4.15,0,0.918,1.62,0,1,0,0,1,0,0,2,6,0,0,4.1,2,1,17,0.353,19,65,0,0,1
구승민,롯데,2015년 05월 27일,0,0,6.35,,0.704,0.71,0,0,1,4,1,0,0,4,4,0,0,5.2,4,1,21,0.191,22,76,1,0,2
구승민,롯데,2015년 06월 03일,1,1,15.75,1,1.635,2.75,0,3,0,3,1,0,0,7,8,0,0,4,7,1,18,0.444,21,78,1,0,3
구승민,롯데,2015년 07월 30일,0,0,3.86,2,0.958,1.29,0,1,0,2,0,0,0,1,2,0,0,2.1,1,1,8,0.25,9,43,0,0,1
구승민,롯데,2015년 08월 01일,0,0,30.38,,1.714,3.75,0,0,1,1,0,0,0,9,10,0,0,2.2,9,1,15,0.667,18,64,0,0,2
구승민,롯데,2015년 09월 11일,0,0,0,,0.333,0.6,0,0,0,2,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,20,0,0,0
구승민,롯데,2015년 09월 12일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,6,0,6,23,0,0,0
구승민,롯데,2015년 09월 17일,1,1,23.63,0.5,1.289,3.75,0,2,0,1,0,0,0,7,8,0,0,2.2,7,1,15,0.533,18,52,0,0,0
